project,repo_url,bug_commit_hash,bug_file_path,fix_commit_hash,method_name,method_signature,loc,cyclomatic_complexity,halstead_volume,maintainability_index
traccar-traccar,https://github.com/traccar/traccar.git,44527107b2bd5798356d6639573d3ccea67fd3b4,src/main/java/org/traccar/protocol/Gl200TextProtocolDecoder.java,5e18cb586d34aa3db0417cef9635bf1d9cae6e18,decodeCan,"private ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decodeCan(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) sentence)",186,80,6108.11,40.0
traccar-traccar,https://github.com/traccar/traccar.git,92e90931cd806d4b2f53ff946a19b46595f856e9,src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,d2ce5af3478265c6c047f5ec4bf206baebb467d1,decodeBasic,"private ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decodeBasic(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf)",427,107,15199.86,21.73
traccar-traccar,https://github.com/traccar/traccar.git,b5d5ec43181a428741c312462024d17ff7fbc676,src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,b3c6e22fc19ceeceb0f318131538b5e1d260450c,decodeBasic,"private ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decodeBasic(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf)",431,109,15316.4,21.54
traccar-traccar,https://github.com/traccar/traccar.git,2be2a4558ace9825a69aecf6329305490eb5fe5e,src/main/java/org/traccar/protocol/Minifinder2ProtocolDecoder.java,105873ab5256a774ef07ca7ee459da0917829591,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) msg)",179,24,4035.52,43.06
traccar-traccar,https://github.com/traccar/traccar.git,104e8a4a7829b4b4a4723a715cc2b15899fa8b9f,src/main/java/org/traccar/protocol/TopinProtocolDecoder.java,007b4007e063cfb966a4024ef267992a4f1f9ccb,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) msg)",122,22,3462.03,50.09
traccar-traccar,https://github.com/traccar/traccar.git,b3c6e22fc19ceeceb0f318131538b5e1d260450c,src/main/java/org/traccar/helper/BufferUtil.java,7325030436e5fc42b6998240a0c5696a1d4fed5a,indexOf,"static public BasicType(dimensions=[], name=int) indexOf(ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buffer, BasicType(dimensions=[], name=int) fromIndex, BasicType(dimensions=[], name=int) toIndex, BasicType(dimensions=[], name=byte) value, BasicType(dimensions=[], name=int) count)",11,4,185.84,104.67
traccar-traccar,https://github.com/traccar/traccar.git,74d73a9dc28fc608117c04da4652d43f633a72c5,src/main/java/org/traccar/protocol/HuaShengProtocolDecoder.java,3642b952086355f5f2a52f7dc9b2cdfea4c02e31,decodePosition,"private ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) decodePosition(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf, BasicType(dimensions=[], name=int) index)",105,11,3063.77,53.31
traccar-traccar,https://github.com/traccar/traccar.git,a632bdab0f5a6771ae40260a485c93bdcc853d42,src/main/java/org/traccar/protocol/T622IridiumProtocolDecoder.java,5a1a8d9192ee44b116f10e5ce3551a4e4bc70deb,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) msg)",84,4,1287.48,61.67
traccar-traccar,https://github.com/traccar/traccar.git,f1470e56708b66c805e63619209930e83116f4ea,src/main/java/org/traccar/protocol/WatchFrameDecoder.java,6631d7c4b3522e81af563e3ac82131a6e5c50b89,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=ChannelHandlerContext, sub_type=None) ctx, ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf)",39,7,501.49,78.87
traccar-traccar,https://github.com/traccar/traccar.git,fc3c3ee38bdfd51ed1f56488661becffecceb3ef,src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,6e5481ebb1858726604706d011e5c5f509ac5306,decodeLbs,"private BasicType(dimensions=[], name=boolean) decodeLbs(ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) position, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf, BasicType(dimensions=[], name=int) type, BasicType(dimensions=[], name=boolean) hasLength)",45,14,776.91,74.12
traccar-traccar,https://github.com/traccar/traccar.git,1a1126d2d39220f3f28d98662a8c3d5fd4c1cfee,src/main/java/org/traccar/protocol/HuaShengProtocolDecoder.java,413d9a49c41a27a221f2350e5cd4864c1231bb50,decodePosition,"private ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) decodePosition(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf, BasicType(dimensions=[], name=int) index)",105,11,3072.72,53.3
traccar-traccar,https://github.com/traccar/traccar.git,6e5481ebb1858726604706d011e5c5f509ac5306,src/main/java/org/traccar/protocol/SuntechProtocolDecoder.java,1a1126d2d39220f3f28d98662a8c3d5fd4c1cfee,decode4,"private ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) decode4(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[None], name=String, sub_type=None) values)",53,9,1687.57,67.53
traccar-traccar,https://github.com/traccar/traccar.git,2561c3340719089518ef095dd7497c660351eb64,src/main/java/org/traccar/protocol/WatchProtocolDecoder.java,d4db066c6e0295a4c8646d82a982cd82e42c84c4,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) msg)",130,38,3845.67,48.38
traccar-traccar,https://github.com/traccar/traccar.git,28440b7726f186d08073acf7b9b119ec995b1ab7,src/main/java/org/traccar/protocol/RuptelaProtocolDecoder.java,230f629c3dce039aa8856fe2fb4c447a086d72e4,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) msg)",143,31,4255.17,46.36
traccar-traccar,https://github.com/traccar/traccar.git,230f629c3dce039aa8856fe2fb4c447a086d72e4,src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,95fdfd770130b774e6201ddc88bba9241c95e3cc,decodeBasic,"private ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decodeBasic(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf)",439,112,15589.95,21.14
traccar-traccar,https://github.com/traccar/traccar.git,95fdfd770130b774e6201ddc88bba9241c95e3cc,src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,d979ab718ff043c6ec6b815e9833621b9fe0e566,decodeGps,"static public BasicType(dimensions=[], name=boolean) decodeGps(ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) position, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf, BasicType(dimensions=[], name=boolean) hasLength, ReferenceType(arguments=None, dimensions=[], name=TimeZone, sub_type=None) timezone)",3,1,53.15,132.54
traccar-traccar,https://github.com/traccar/traccar.git,eb2021058ae754cf75ce2c303581de98e9f0f53f,src/main/java/org/traccar/protocol/StarcomProtocolDecoder.java,4a5b8d79b560c7941960cc47c551d87b1a942320,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) msg)",83,4,1721.3,60.35
traccar-traccar,https://github.com/traccar/traccar.git,2dd48fa51b39489aff03e4d0ede2e4be196283ec,src/main/java/org/traccar/protocol/GatorProtocolEncoder.java,ed3950fbdccfbd118ed898066fc74c93e7542ec4,encodeCommand,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) encodeCommand(ReferenceType(arguments=None, dimensions=[], name=Command, sub_type=None) command)",25,2,571.59,85.68
traccar-traccar,https://github.com/traccar/traccar.git,9df5d93ba0482b628d05b10c29100144beed5b5d,src/main/java/org/traccar/protocol/KhdProtocolDecoder.java,cadcd2676adbc1974265acb9ec6d43fc06932824,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) msg)",106,25,2599.35,53.82
traccar-traccar,https://github.com/traccar/traccar.git,070cb02751a29eb746a5b2c1797dcbe26e5af9ad,src/main/java/org/traccar/protocol/StartekProtocolDecoder.java,7ce4fb9a628f1875ee7b616bbd3a03a6be008a0d,decodePosition,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decodePosition(ReferenceType(arguments=None, dimensions=[], name=DeviceSession, sub_type=None) deviceSession, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) content)",84,15,2531.3,57.85
traccar-traccar,https://github.com/traccar/traccar.git,7ce4fb9a628f1875ee7b616bbd3a03a6be008a0d,src/main/java/org/traccar/protocol/PuiProtocolDecoder.java,a9c311855a495901935c2cb70252fa917fd88232,decode,"protected ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decode(ReferenceType(arguments=None, dimensions=[], name=DeviceSession, sub_type=None) deviceSession, ReferenceType(arguments=None, dimensions=[], name=MqttPublishMessage, sub_type=None) message)",25,2,584.78,85.56
traccar-traccar,https://github.com/traccar/traccar.git,6f59f756a7d3e86924e762919dbbe13940a6511f,src/main/java/org/traccar/protocol/HuabaoProtocolDecoder.java,8638bc8ab98fa5ee6199ecaa28754972dee15e5e,decodeLocation,"private ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) decodeLocation(ReferenceType(arguments=None, dimensions=[], name=DeviceSession, sub_type=None) deviceSession, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf)",301,26,6919.59,31.82
traccar-traccar,https://github.com/traccar/traccar.git,d5bc3cc9d97be0df8e0ce46b000556efb08a9451,src/main/java/org/traccar/protocol/T800xProtocolDecoder.java,6f59f756a7d3e86924e762919dbbe13940a6511f,decodePosition,"private ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) decodePosition(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=DeviceSession, sub_type=None) deviceSession, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf, BasicType(dimensions=[], name=int) type, BasicType(dimensions=[], name=int) index, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) imei)",147,34,4817.57,45.25
traccar-traccar,https://github.com/traccar/traccar.git,fae601aa36d83828cba16e3405ada179ce7d1e57,src/main/java/org/traccar/protocol/TeltonikaProtocolDecoder.java,65f54c200cf0dcadaa9a1ce685e3eaeb88ce7506,decodeLocation,"private decodeLocation(ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) position, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf, BasicType(dimensions=[], name=int) codec, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) model)",135,35,3861.14,47.77
traccar-traccar,https://github.com/traccar/traccar.git,65f54c200cf0dcadaa9a1ce685e3eaeb88ce7506,src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,45a0d3b8673a5bab98570b84a864e6b313fe2899,decodeVariant,"private decodeVariant(ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf)",39,38,1136.36,74.23
traccar-traccar,https://github.com/traccar/traccar.git,b569b3467d214d1cab8f38dfdf43679e5fd8c592,src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,fa2a61f6487c9ad8a338cdacf18f15be9c299cfd,decodeLbs,"private BasicType(dimensions=[], name=boolean) decodeLbs(ReferenceType(arguments=None, dimensions=[], name=Position, sub_type=None) position, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf, BasicType(dimensions=[], name=int) type, BasicType(dimensions=[], name=boolean) hasLength)",45,15,799.93,73.95
traccar-traccar,https://github.com/traccar/traccar.git,d3631eb7286338a0ea046a511aa5cbfce470c7b7,src/main/java/org/traccar/protocol/Gt06ProtocolDecoder.java,37ed394724c0bdcc6f98f421e71d76916206ed30,decodeBasic,"private ReferenceType(arguments=None, dimensions=[], name=Object, sub_type=None) decodeBasic(ReferenceType(arguments=None, dimensions=[], name=Channel, sub_type=None) channel, ReferenceType(arguments=None, dimensions=[], name=SocketAddress, sub_type=None) remoteAddress, ReferenceType(arguments=None, dimensions=[], name=ByteBuf, sub_type=None) buf)",477,122,16769.65,19.4
AuthMe-ConfigMe,https://github.com/AuthMe/ConfigMe.git,cab40d1c3c13c43455226d0324de62b288dab544,src/main/java/ch/jalu/configme/configurationdata/PropertyListBuilder.java,7bf10c51347958ead6d2d8d11e6077dbc35c980e,add,"public add(ReferenceType(arguments=[TypeArgument(pattern_type=?, type=None)], dimensions=[], name=Property, sub_type=None) property)",12,3,310.0,100.66
BrightSpots-rcv,https://github.com/BrightSpots/rcv.git,558b63d5c43b4522c0fd13868b1f146cf3c4f799,src/main/java/network/brightspots/rcv/Logger.java,688920f277061ec880f3ed343a6d690dc98dd6de,removeTabulationFileLogging,static removeTabulationFileLogging(),5,1,25.27,128.13
BrightSpots-rcv,https://github.com/BrightSpots/rcv.git,833ebaf06efe617091a4d5b9a2812aaae8dc73c8,src/main/java/network/brightspots/rcv/ResultsWriter.java,c80e6272c83a67999bce67e3a5c9b5a9120fe2c2,generateSummarySpreadsheet,"private generateSummarySpreadsheet(ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=Integer, sub_type=None)), TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=RoundTally, sub_type=None))], dimensions=[], name=Map, sub_type=None) roundTallies, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) precinct, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) outputPath)",135,22,3299.03,48.7
Enigmatis-graphql-java-annotations,https://github.com/Enigmatis/graphql-java-annotations.git,6d9d7a79de7b1a8f25aef7850e4666c864557ae9,src/main/java/graphql/annotations/processor/retrievers/fieldBuilders/DirectivesBuilder.java,183752ce8b9ab64dfd43b0679336b28faf7c03b9,transformArgument,"private transformArgument(ReferenceType(arguments=None, dimensions=[], name=Annotation, sub_type=None) annotation, ReferenceType(arguments=None, dimensions=[], name=GraphQLDirective, sub_type=ReferenceType(arguments=None, dimensions=None, name=Builder, sub_type=None)) directiveBuilder, ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=GraphQLArgument, sub_type=None))], dimensions=[], name=List, sub_type=None) arguments, BasicType(dimensions=[], name=int) i)",25,4,396.46,87.43
GoSimpleLLC-nbvcxz,https://github.com/GoSimpleLLC/nbvcxz.git,122c97d9eb71575bd12cf5c22e2ccd70ce826e62,src/main/java/me/gosimple/nbvcxz/matching/DictionaryMatcher.java,ee8d5c62f4fbba1b975a1e8675abb5dff3ef4cb6,match,"public ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=Match, sub_type=None))], dimensions=[], name=List, sub_type=None) match(ReferenceType(arguments=None, dimensions=[], name=Configuration, sub_type=None) configuration, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) password)",109,21,2288.27,54.08
Moderocky-ByteSkript,https://github.com/Moderocky/ByteSkript.git,65ea545567a680bc0062572f48500d9e061e1b35,src/main/java/org/byteskript/skript/compiler/DebugSkriptCompiler.java,1dce2997df7f55536293234a04b666de3d6b2a85,compile,"public ReferenceType(arguments=None, dimensions=[None], name=PostCompileClass, sub_type=None) compile(ReferenceType(arguments=None, dimensions=[], name=InputStream, sub_type=None) stream, ReferenceType(arguments=None, dimensions=[], name=Type, sub_type=None) path)",6,1,78.87,119.26
TheAlgorithms-Java,https://github.com/TheAlgorithms/Java.git,e14b30b88c0de95186fe1937f795b7d8fd3fa8aa,src/main/java/com/thealgorithms/maths/FindMin.java,4f1514980495c4daaae2eb060228a87e14cbae11,findMin,"static public BasicType(dimensions=[], name=int) findMin(BasicType(dimensions=[None], name=int) array)",9,3,86.49,111.96
TheAlgorithms-Java,https://github.com/TheAlgorithms/Java.git,4f1514980495c4daaae2eb060228a87e14cbae11,src/main/java/com/thealgorithms/maths/FindMax.java,96c1a96647c947f8f0c531ade3bc18967359e0ea,findMax,"static public BasicType(dimensions=[], name=int) findMax(BasicType(dimensions=[None], name=int) array)",9,3,89.62,111.78
TheAlgorithms-Java,https://github.com/TheAlgorithms/Java.git,4fab7adfaa3679d8b41360d169b40ee18b9ed735,src/main/java/com/thealgorithms/maths/Armstrong.java,a3a2d845d563a901946e052eeebba2f6e51e37d8,isArmstrong,"public BasicType(dimensions=[], name=boolean) isArmstrong(BasicType(dimensions=[], name=int) number)",10,2,118.54,108.71
YehiaFarghaly-database-engine,https://github.com/YehiaFarghaly/database-engine.git,acf65274fdb3a8432aa2c0d8759a47ed823a638e,src/main/java/app/DBApp.java,8314bfdec0aa431561d903d788ecdf31fd3c6c5c,createTable,"public createTable(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) strTableName, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) strClusteringKeyColumn, ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None)), TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None))], dimensions=[], name=Hashtable, sub_type=None) htblColNameType, ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None)), TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None))], dimensions=[], name=Hashtable, sub_type=None) htblColNameMin, ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None)), TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None))], dimensions=[], name=Hashtable, sub_type=None) htblColNameMax)",16,2,271.03,96.79
YehiaFarghaly-database-engine,https://github.com/YehiaFarghaly/database-engine.git,403a4c0b3b6ce9c1890524224b210fc619cf057d,src/main/java/app/DBApp.java,c5f961f27373a552d506ba0380d3898188971523,getMyTables,"public ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None))], dimensions=[], name=HashSet, sub_type=None) getMyTables()",3,1,19.65,137.72
assertj-assertj-vavr,https://github.com/assertj/assertj-vavr.git,cd521160aae3675f8427d13b8e0db4b137dc3082,src/main/java/org/assertj/vavr/api/AbstractSeqAssert.java,f4d7f276e87c5612bd743d0fd21f947d059170f8,usingElementComparator,"public ReferenceType(arguments=None, dimensions=[], name=SELF, sub_type=None) usingElementComparator(ReferenceType(arguments=[TypeArgument(pattern_type=super, type=ReferenceType(arguments=None, dimensions=[], name=ELEMENT, sub_type=None))], dimensions=[], name=Comparator, sub_type=None) customComparator)",4,1,51.81,128.01
aws-aws-secretsmanager-jdbc,https://github.com/aws/aws-secretsmanager-jdbc.git,42dc301cc7e1a47b148f8526392be9fe8ecdaff2,src/main/java/com/amazonaws/secretsmanager/sql/AWSSecretsManagerPostgreSQLDriver.java,d25e52d637cff0b8fc971738d514522074ba4e6e,constructUrlFromEndpointPortDatabase,"public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) constructUrlFromEndpointPortDatabase(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) endpoint, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) port, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) dbname)",10,3,136.0,107.9
aws-event-ruler,https://github.com/aws/event-ruler.git,e97a9ce044db03277fad612df079609baa4cbd1a,src/main/software/amazon/event/ruler/JsonRuleCompiler.java,68481127e05057f46f51ab9a665161c77f42c5e6,processMatchExpression,"static private ReferenceType(arguments=None, dimensions=[], name=Patterns, sub_type=None) processMatchExpression(ReferenceType(arguments=None, dimensions=[], name=JsonParser, sub_type=None) parser)",151,45,3025.2,47.17
awslabs-aws-java-nio-spi-for-s3,https://github.com/awslabs/aws-java-nio-spi-for-s3.git,a5c2d52a5401544add754f75bb12e0b2a8ed3e81,src/main/java/software/amazon/nio/spi/s3/S3FileSystem.java,ea1044d51bb4f61af05b6651539a719b7a03c529,getRootDirectories,"public ReferenceType(arguments=[TypeArgument(pattern_type=None, type=ReferenceType(arguments=None, dimensions=[], name=Path, sub_type=None))], dimensions=[], name=Iterable, sub_type=None) getRootDirectories()",3,1,28.53,135.78
awslabs-aws-java-nio-spi-for-s3,https://github.com/awslabs/aws-java-nio-spi-for-s3.git,890fdddf3049695ce0e9ea1f44f6e067e316d33b,src/main/java/software/amazon/nio/spi/s3/S3Path.java,8ae86f85f32877e8eb8230582cae7a058b251879,toUri,"public ReferenceType(arguments=None, dimensions=[], name=URI, sub_type=None) toUri()",6,1,59.21,120.75
ballerina-platform-lsp4intellij,https://github.com/ballerina-platform/lsp4intellij.git,e194fe9ff5f079b81dd9ba48520524d1757900ab,src/main/java/org/wso2/lsp4intellij/utils/FileUtils.java,8b03eddead47f04da18c51534a558654206eeae6,VFSToURI,"static public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) VFSToURI(ReferenceType(arguments=None, dimensions=[], name=VirtualFile, sub_type=None) file)",8,2,89.21,113.8
bhlangonijr-chesslib,https://github.com/bhlangonijr/chesslib.git,97526078581d438edc5795d43dcd26633eb035c0,src/main/java/com/github/bhlangonijr/chesslib/pgn/GameLoader.java,cf68677eac6d6a84c8ef286aadbddf11d3155e4c,addMoveText,"static private addMoveText(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) line, ReferenceType(arguments=None, dimensions=[], name=PgnTempContainer, sub_type=None) container)",5,1,64.53,123.26
c-rack-cbor-java,https://github.com/c-rack/cbor-java.git,b010e8c62bf76b7aa3fc54fe21e78e6f8c8d403d,src/main/java/co/nstant/in/cbor/decoder/SpecialDecoder.java,cabd70d02e864354117d73d96d70ab021d748188,decode,"public ReferenceType(arguments=None, dimensions=[], name=Special, sub_type=None) decode(BasicType(dimensions=[], name=int) initialByte)",33,3,330.34,83.94
crawler-commons-crawler-commons,https://github.com/crawler-commons/crawler-commons.git,d8a61263654a4b3b5c3f726943f2fc8cdacc579d,src/main/java/crawlercommons/robots/SimpleRobotRulesParser.java,2c2cb3bf7a95c9dde49f8f9b93abc858b8c9311f,parseContent,"public ReferenceType(arguments=None, dimensions=[], name=SimpleRobotRules, sub_type=None) parseContent(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) url, BasicType(dimensions=[None], name=byte) content, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) contentType, ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) robotNames)",3,1,85.95,130.04
dmak-jaxb-xew-plugin,https://github.com/dmak/jaxb-xew-plugin.git,f2320aaa24d70d087ff24edc326912ac22d1acb8,src/main/java/com/sun/tools/xjc/addon/xew/XmlElementWrapperPlugin.java,f48935133d6ad30ad31613fca3b64db50f77fd26,moveClassLevelUp,"private moveClassLevelUp(ReferenceType(arguments=None, dimensions=[], name=Outline, sub_type=None) outline, ReferenceType(arguments=None, dimensions=[], name=JDefinedClass, sub_type=None) clazz)",30,6,815.15,80.63
ezylang-EvalEx,https://github.com/ezylang/EvalEx.git,df8eeeb85e2402bb88784729c497d9b3cfcfa27d,src/main/java/com/ezylang/evalex/parser/Tokenizer.java,7c39c5478a3934ae862aa5d86718d7414ecb3a3c,parseNumberLiteral,"private ReferenceType(arguments=None, dimensions=[], name=Token, sub_type=None) parseNumberLiteral()",28,12,452.78,84.65
fishercoder1534-Leetcode,https://github.com/fishercoder1534/Leetcode.git,24b7a6aecc4e431640a2b82a562199008a8bb896,src/main/java/com/fishercoder/solutions/_235.java,2110c6b023b7c5623b2603dae9979201f2b2c3ac,lowestCommonAncestor,"public ReferenceType(arguments=None, dimensions=[], name=TreeNode, sub_type=None) lowestCommonAncestor(ReferenceType(arguments=None, dimensions=[], name=TreeNode, sub_type=None) root, ReferenceType(arguments=None, dimensions=[], name=TreeNode, sub_type=None) p, ReferenceType(arguments=None, dimensions=[], name=TreeNode, sub_type=None) q)",12,6,199.25,102.8
fusesource-jansi,https://github.com/fusesource/jansi.git,7bc5862085f8626be485a1563e24d22130dd8ebc,src/main/java/org/fusesource/jansi/AnsiRenderer.java,58260c6ce08c203e342df7d221c9902ada230d8c,render,"static public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) render(ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) input)",7,2,44.38,119.59
iipc-jwarc,https://github.com/iipc/jwarc.git,e00277a5a8569d039a7d739e69af9219591485a0,src/org/netpreserve/jwarc/cdx/CdxRequestEncoder.java,e00ce46c1e36d68ccec59e8c510fc0f1b50da424,encode,"static public ReferenceType(arguments=None, dimensions=[], name=String, sub_type=None) encode(ReferenceType(arguments=None, dimensions=[], name=HttpRequest, sub_type=None) httpRequest)",18,5,359.45,93.21
